station_id,lat,long,year,month,day,hour,forecast,gridpp,observation,observation_quality,gridpp_error,number_of_observations
SN16040,61.7782,9.5413,2019,5,13,12,7.987799999999993,9.48615000000001,9.1,0,0.3861500000000095,1386.0
SN66740,62.7512,9.9845,2019,5,13,12,4.904800000000023,5.9868000000000166,4.8,0,1.1868000000000167,1329.0
SN43530,58.5603,6.0762,2019,5,13,12,11.786620000000028,11.973850000000027,11.1,0,0.8738500000000275,1258.0
SN84920,68.53,17.4255,2019,5,13,12,4.973140000000001,4.541499999999985,4.2,0,0.3414999999999848,1329.0
SN26630,59.7323,9.8728,2019,5,13,12,12.711430000000007,13.900969999999973,12.3,0,1.6009699999999718,1386.0
SN87970,68.6207,17.6513,2019,5,13,12,2.1078999999999724,3.276859999999999,2.9,0,0.3768599999999993,1325.0
SN4200,59.9708,11.0383,2019,5,13,12,11.198730000000012,11.850000000000025,11.7,0,0.1500000000000252,1347.0
SN42160,58.109,6.5675,2019,5,13,12,9.46436,9.25,9.1,0,0.1500000000000003,1338.0
SN27500,59.0272,10.5242,2019,5,13,12,8.435060000000021,10.050000000000011,9.9,0,0.150000000000011,1389.0
SN27285,59.3183,10.3748,2019,5,13,12,12.624500000000012,13.129700000000014,12.6,0,0.5297000000000143,1318.0
SN76935,61.4489,2.1425,2019,5,13,12,6.90870000000001,7.006599999999992,7.3,0,0.2934000000000081,1361.0
SN65451,63.5187,9.1125,2019,5,13,12,8.088379999999972,7.649999999999977,7.5,0,0.1499999999999772,1393.0
SN16620,62.1807,9.4752,2019,5,13,12,1.8032200000000105,2.344940000000008,2.4,0,0.0550599999999921,1274.0
SN64700,62.722,8.7753,2019,5,13,12,0.8872000000000071,2.8500000000000227,2.7,0,0.1500000000000225,1388.0
SN53010,60.9692,6.5055,2019,5,13,12,-0.3100600000000213,1.7866799999999898,2.3,0,0.51332000000001,1307.0
SN40880,59.5766,7.3897,2019,5,13,12,4.963379999999972,5.335329999999999,4.4,0,0.9353299999999988,1346.0
SN21680,60.9345,10.0358,2019,5,13,12,8.953599999999994,7.649999999999977,7.5,0,0.1499999999999772,1387.0
SN22990,60.9532,9.3343,2019,5,13,12,7.806150000000002,9.80716000000001,8.3,0,1.5071600000000096,1278.0
SN52860,61.0272,5.3813,2019,5,13,12,6.47120000000001,8.850000000000023,8.7,0,0.1500000000000234,1387.0
SN90560,69.6988,18.8772,2019,5,13,12,3.7749000000000015,3.593599999999981,4.1,0,0.5064000000000188,1393.0
SN48069,59.7372,5.3795,2019,5,13,12,8.876460000000009,10.748629999999991,7.9,0,2.848629999999991,1333.0
SN9580,62.2695,10.732,2019,5,13,12,6.22120000000001,6.850000000000023,6.7,0,0.1500000000000225,1391.0
SN60190,62.3065,6.849,2019,5,13,12,0.6372000000000071,-1.1979400000000169,-2.5,0,1.3020599999999831,1378.0
SN99370,69.7255,29.8977,2019,5,13,12,5.469240000000013,6.949999999999989,6.8,0,0.1499999999999888,1391.0
SN45530,59.0512,6.1212,2019,5,13,12,8.11572000000001,9.050000000000011,8.9,0,0.150000000000011,1388.0
SN11500,60.7002,10.8695,2019,5,13,12,9.245600000000024,9.550000000000011,9.4,0,0.150000000000011,1388.0
SN11440,60.5878,11.147,2019,5,13,12,7.214359999999999,7.836880000000008,9.0,0,1.1631199999999922,1327.0
SN15890,62.0162,7.6637,2019,5,13,12,-0.6928700000000276,2.1499999999999773,2.0,0,0.1499999999999772,1347.0
SN18815,59.9048,10.6825,2019,5,13,12,9.409670000000006,11.10635000000002,11.3,0,0.1936499999999803,1349.0
SN61790,62.571,7.783,2019,5,13,12,6.389160000000004,6.382900000000007,7.8,0,1.4170999999999925,1268.0
SN7950,61.1847,11.3747,2019,5,13,12,9.646000000000017,9.949999999999989,9.8,0,0.1499999999999879,1338.0
SN27870,59.2737,9.9268,2019,5,13,12,11.239750000000017,13.690600000000018,12.6,0,1.090600000000018,1319.0
SN90305,69.4338,19.2608,2019,5,13,12,1.4018599999999992,4.0269799999999805,4.4,0,0.3730200000000199,1328.0
SN10070,62.5003,11.1723,2019,5,13,12,4.135249999999985,4.590970000000027,4.0,0,0.5909700000000271,1302.0
SN2480,59.8438,11.7178,2019,5,13,12,9.719240000000012,11.694900000000018,9.8,0,1.8949000000000176,1306.0
SN98580,70.3545,31.044,2019,5,13,12,4.973140000000001,5.449999999999989,5.3,0,0.1499999999999888,1370.0
SN66120,63.3093,9.5685,2019,5,13,12,4.52197000000001,5.089080000000024,4.6,0,0.4890800000000244,1321.0
SN67340,62.8613,10.0213,2019,5,13,12,4.394040000000018,4.94135,2.9,0,2.04135,1276.0
SN26590,59.7445,10.2312,2019,5,13,12,13.181150000000002,13.841520000000004,11.9,0,1.941520000000004,1322.0
SN97710,69.3003,25.346,2019,5,13,12,1.875499999999988,0.1499999999999772,0.0,0,0.1499999999999772,1393.0
SN89940,68.7817,19.7017,2019,5,13,12,2.9008799999999724,6.75,6.6,0,0.1500000000000003,1324.0
SN76958,65.1103,6.7912,2019,5,13,12,6.525879999999972,6.434019999999975,7.4,0,0.9659800000000248,1375.0
SN27460,59.2173,10.4103,2019,5,13,12,13.308100000000024,13.358299999999986,11.4,0,1.9582999999999853,1372.0
SN27400,59.23662,10.45604,2019,5,13,12,12.333500000000017,12.442049999999997,11.1,0,1.3420499999999969,1393.0
SN84910,68.516,17.8725,2019,5,13,12,-0.0278299999999944,2.1469700000000103,2.2,0,0.0530299999999899,1313.0
SN28450,59.6112,9.4545,2019,5,13,12,8.484860000000026,10.500949999999987,8.8,0,1.7009499999999864,1270.0
SN47300,59.3065,4.8723,2019,5,13,12,7.951660000000004,8.850000000000023,8.7,0,0.1500000000000234,1391.0
SN11000,62.8715,11.8077,2019,5,13,12,0.1410999999999944,1.635249999999985,-0.2,0,1.835249999999985,1330.0
SN94680,71.0105,25.9782,2019,5,13,12,3.301269999999988,4.449999999999989,4.3,0,0.1499999999999888,1377.0
SN25830,60.5938,7.527,2019,5,13,12,-1.2299800000000118,-0.4520999999999731,-0.6,0,0.1479000000000269,1296.0
SN16610,62.1133,9.2862,2019,5,13,12,2.230959999999982,1.0500000000000114,0.9,0,0.1500000000000113,1256.0
SN91480,69.1467,20.7468,2019,5,13,12,1.1196299999999724,1.9605000000000248,2.3,0,0.339499999999975,1290.0
SN8230,61.5747,11.0045,2019,5,13,12,8.703599999999994,10.26479999999998,8.3,0,1.964799999999979,1316.0
SN4543,60.157,10.7217,2019,5,13,12,9.673339999999996,10.910300000000008,10.3,0,0.6103000000000076,1309.0
SN55700,61.158,7.1413,2019,5,13,12,8.635249999999985,6.050000000000011,5.9,0,0.150000000000011,1393.0
SN87640,68.8029,16.5362,2019,5,13,12,6.46629999999999,6.050000000000011,5.9,0,0.150000000000011,1382.0
SN60880,62.4837,6.4723,2019,5,13,12,6.794429999999977,8.702449999999999,7.8,0,0.9024499999999992,1262.0
SN60225,62.2915,6.7928,2019,5,13,12,1.0971700000000055,2.807099999999992,3.8,0,0.992900000000008,1328.0
SN26060,59.8387,9.8948,2019,5,13,12,11.982899999999972,13.448239999999998,12.8,0,0.6482399999999977,1382.0
SN91420,69.2852,20.4657,2019,5,13,12,2.9780299999999897,2.954900000000009,7.2,0,4.245099999999991,1323.0
SN94500,71.0937,23.9817,2019,5,13,12,4.530759999999987,4.149999999999977,4.0,0,0.1499999999999772,1393.0
SN76960,59.1652,2.4873,2019,5,13,12,8.15186,8.086149999999975,10.4,0,2.3138500000000253,1334.0
SN6020,60.6142,12.0125,2019,5,13,12,10.11572000000001,10.050000000000011,9.9,0,0.150000000000011,1361.0
SN60990,62.5617,6.115,2019,5,13,12,7.892100000000028,8.25,8.1,0,0.1500000000000003,1280.0
SN19830,59.548,10.4922,2019,5,13,12,11.458500000000017,12.796659999999974,9.8,0,2.9966599999999737,1324.0
SN26900,59.7538,10.1207,2019,5,13,12,11.668459999999982,12.050000000000011,11.9,0,0.150000000000011,1385.0
SN31700,59.8703,8.9267,2019,5,13,12,8.59814,11.100340000000015,8.6,0,2.500340000000016,1280.0
SN50514,60.3183,5.077,2019,5,13,12,9.563960000000009,10.958500000000017,11.2,0,0.2414999999999825,1330.0
SN82310,67.3084,14.4309,2019,5,13,12,5.09129999999999,7.01224000000002,6.1,0,0.91224000000002,1364.0
SN44730,58.8662,5.7592,2019,5,13,12,10.57080000000002,11.072940000000017,9.4,0,1.6729400000000163,1329.0
SN17895,59.794,10.76,2019,5,13,12,12.766099999999994,12.425450000000012,10.1,0,2.3254500000000125,1322.0
SN71780,63.9678,10.2237,2019,5,13,12,5.561039999999991,6.550000000000011,6.4,0,0.150000000000011,1390.0
SN29720,60.4188,8.5263,2019,5,13,12,5.829600000000028,6.050000000000011,5.9,0,0.150000000000011,1327.0
SN62270,62.7443,7.2617,2019,5,13,12,8.498539999999991,9.149999999999975,9.0,0,0.1499999999999755,1390.0
SN76930,66.0256,8.085,2019,5,13,12,4.785640000000001,4.4687000000000126,4.6,0,0.1312999999999871,1366.0
SN97251,69.4635,25.5023,2019,5,13,12,3.4331000000000245,5.949999999999989,5.8,0,0.1499999999999888,1393.0
SN73550,64.531,12.3837,2019,5,13,12,4.694819999999993,5.350000000000023,5.2,0,0.1500000000000225,1392.0
SN70850,64.1587,12.4692,2019,5,13,12,2.8686500000000024,4.380679999999984,5.4,0,1.0193200000000164,1349.0
SN59680,62.180413205637954,6.078056927162791,2019,5,13,12,7.400879999999972,8.350000000000023,8.2,0,0.1500000000000234,1357.0
SN60640,62.297,7.2525,2019,5,13,12,7.204600000000028,8.186800000000005,9.9,0,1.7131999999999952,1387.0
SN67210,63.1385,10.255,2019,5,13,12,6.002439999999979,8.065200000000004,7.1,0,0.9652000000000048,1295.0
SN75410,64.7977,10.5493,2019,5,13,12,6.043459999999982,6.550000000000011,6.4,0,0.150000000000011,1273.0
SN82220,67.2783,14.5173,2019,5,13,12,5.232899999999972,7.184720000000027,5.9,0,1.2847200000000267,1314.0
SN49087,60.2178,6.4298,2019,5,13,12,-1.5395500000000195,-1.118600000000015,-0.2,0,0.918600000000015,1352.0
SN64590,63.097,9.4367,2019,5,13,12,4.986820000000023,6.028169999999989,6.0,0,0.0281699999999887,1322.0
SN17850,59.6605,10.7818,2019,5,13,12,12.42919999999998,12.649999999999975,12.5,0,0.1499999999999755,1383.0
SN16845,62.147,8.6903,2019,5,13,12,4.535640000000001,6.944700000000012,4.3,0,2.644700000000012,1328.0
SN86520,68.648,15.2832,2019,5,13,12,4.595199999999977,6.109199999999987,6.6,0,0.4908000000000125,1363.0
SN27270,59.2782,10.4312,2019,5,13,12,12.205570000000025,13.819950000000006,13.5,0,0.3199500000000057,1384.0
SN48330,59.9083,5.0683,2019,5,13,12,8.635249999999985,8.20202999999998,7.2,0,1.002029999999979,1391.0
SN62290,62.7413,7.2275,2019,5,13,12,8.61669999999998,9.149999999999975,8.4,0,0.7499999999999751,1390.0
SN13160,61.4648,10.1277,2019,5,13,12,7.500499999999988,2.1499999999999773,2.0,0,0.1499999999999772,1391.0
SN76932,59.5742,2.2273,2019,5,13,12,8.211430000000007,8.138370000000009,7.8,0,0.3383700000000091,1365.0
SN79220,66.2348,13.904,2019,5,13,12,5.187000000000012,5.75,5.6,0,0.1500000000000003,1391.0
SN4260,59.9775,10.9777,2019,5,13,12,10.702639999999974,12.582949999999984,9.9,0,2.682949999999984,1386.0
SN64760,62.9853,8.6895,2019,5,13,12,6.498539999999991,9.17946999999998,8.1,0,1.079469999999981,1390.0
SN91505,69.585,20.3988,2019,5,13,12,5.368650000000002,5.733499999999992,5.9,0,0.166500000000008,1335.0
SN60247,62.028,6.7288,2019,5,13,12,4.708500000000015,5.789519999999982,6.0,0,0.2104800000000182,1322.0
SN25580,60.5825,8.3213,2019,5,13,12,6.298339999999996,7.410799999999995,8.7,0,1.2892000000000046,1320.0
SN80730,66.8815,13.6675,2019,5,13,12,3.2328999999999724,5.204679999999996,5.4,0,0.1953200000000041,1286.0
SN60947,62.4703,6.1945,2019,5,13,12,8.242680000000007,10.133579999999997,8.2,0,1.9335799999999972,1319.0
SN17640,59.7397,11.0083,2019,5,13,12,11.33544999999998,11.772550000000024,10.9,0,0.8725500000000235,1326.0
SN88628,69.4988,17.511,2019,5,13,12,4.275879999999972,5.848329999999976,5.8,0,0.048329999999976,1331.0
SN48120,59.7933,5.3407,2019,5,13,12,9.263179999999975,11.149999999999975,11.0,0,0.1499999999999755,1388.0
SN53530,60.6563,7.2755,2019,5,13,12,-1.812999999999988,-0.3500000000000227,-0.5,0,0.1499999999999773,1393.0
SN32240,59.4175,9.0287,2019,5,13,12,11.518070000000025,13.678279999999972,11.2,0,2.478279999999973,1390.0
SN5495,60.102,12.063,2019,5,13,12,9.59129999999999,10.826199999999972,9.3,0,1.526199999999971,1291.0
SN4780,60.2065,11.0802,2019,5,13,12,9.313960000000009,10.149999999999975,10.0,0,0.1499999999999755,1386.0
SN12666,61.108,10.442,2019,5,13,12,10.516099999999994,12.184939999999983,10.1,0,2.084939999999984,1310.0
SN8880,62.1093,10.6268,2019,5,13,12,6.412599999999998,7.752999999999986,7.0,0,0.7529999999999859,1388.0
SN99460,69.4552,30.041,2019,5,13,12,6.257319999999993,7.503170000000011,6.7,0,0.8031700000000113,1381.0
SN63725,62.6007,9.7215,2019,5,13,12,3.273930000000007,5.543150000000026,3.8,0,1.7431500000000255,1271.0
SN27075,59.511,10.2078,2019,5,13,12,10.85302999999999,12.2688,10.7,0,1.5688000000000013,1313.0
SN80610,66.7628,12.486,2019,5,13,12,5.674320000000023,6.149999999999977,6.0,0,0.1499999999999772,1391.0
SN58165,61.6093,6.5288,2019,5,13,12,5.669429999999977,7.332600000000013,7.3,0,0.0326000000000128,1323.0
SN50360,60.3982,5.6502,2019,5,13,12,8.530759999999987,8.946700000000021,7.6,0,1.3467000000000215,1297.0
SN17550,59.5177,10.7252,2019,5,13,12,11.796400000000006,12.76218,12.4,0,0.3621800000000004,1260.0
SN180,61.2943,12.2718,2019,5,13,12,7.64697000000001,7.850000000000023,7.7,0,0.1500000000000225,1385.0
SN80200,66.3892,13.1848,2019,5,13,12,-0.9799800000000118,4.114599999999996,4.5,0,0.3854000000000042,1376.0
SN46430,59.8315,6.733,2019,5,13,12,-0.1508799999999723,1.4499999999999886,1.3,0,0.1499999999999886,1392.0
SN98090,70.8708,29.0348,2019,5,13,12,3.565920000000005,5.149999999999977,5.0,0,0.1499999999999772,1393.0
SN50865,60.3828,5.542,2019,5,13,12,5.942870000000028,6.879500000000007,6.9,0,0.020499999999993,1391.0
SN6580,60.7525,11.7625,2019,5,13,12,10.051269999999988,10.840359999999976,9.8,0,1.0403599999999749,1305.0
SN33890,59.7662,7.3653,2019,5,13,12,4.394040000000018,3.850000000000023,3.7,0,0.150000000000023,1391.0
SN64870,63.0493,9.0878,2019,5,13,12,5.706540000000018,3.9499999999999886,3.8,0,0.1499999999999888,1373.0
SN98550,70.3707,31.0962,2019,5,13,12,4.918459999999982,5.25,5.1,0,0.1500000000000003,1393.0
SN20540,60.3558,10.5592,2019,5,13,12,9.003420000000006,11.935549999999978,11.4,0,0.5355499999999775,1374.0
SN86600,68.58,15.0293,2019,5,13,12,4.417480000000012,6.75,6.0,0,0.75,1385.0
SN67140,63.3403,10.2973,2019,5,13,12,7.537599999999998,6.78098,6.3,0,0.4809799999999997,1389.0
SN59110,62.034,4.986,2019,5,13,12,7.168459999999982,6.649999999999977,6.5,0,0.1499999999999772,1393.0
SN52390,60.626,5.4722,2019,5,13,12,10.953599999999994,10.113859999999988,8.7,0,1.413859999999989,1328.0
SN20361,60.2052,10.3113,2019,5,13,12,11.340329999999994,12.178679999999986,9.7,0,2.4786799999999864,1274.0
SN71805,64.0972,10.5248,2019,5,13,12,3.1782200000000103,3.472500000000025,2.9,0,0.5725000000000251,1330.0
SN55970,61.1645,6.2087,2019,5,13,12,9.299320000000025,9.624570000000006,9.1,0,0.524570000000006,1259.0
SN39040,58.2,8.0767,2019,5,13,12,12.306150000000002,11.350000000000025,11.2,0,0.1500000000000252,1345.0
SN95350,70.06,24.99,2019,5,13,12,3.419429999999977,5.550000000000011,5.4,0,0.150000000000011,1390.0
SN76967,60.3902,2.797,2019,5,13,12,7.127439999999979,7.149960000000021,9.0,0,1.8500399999999784,1336.0
SN55820,61.4233,6.7642,2019,5,13,12,7.860839999999996,9.050000000000011,8.9,0,0.150000000000011,1369.0
SN13150,61.4582,10.1872,2019,5,13,12,9.145019999999988,10.649999999999975,10.5,0,0.1499999999999755,1368.0
SN89985,69.1025,19.5442,2019,5,13,12,-1.544429999999977,-1.9311500000000024,-3.7,0,1.7688499999999978,1382.0
SN14200,61.7247,9.1542,2019,5,13,12,6.430180000000007,7.304259999999999,6.9,0,0.4042599999999989,1290.0
SN61580,62.2943,8.1255,2019,5,13,12,2.436039999999992,5.005069999999989,5.4,0,0.3949300000000111,1318.0
SN24670,60.2684,9.6919,2019,5,13,12,10.297360000000026,11.677030000000002,10.6,0,1.0770300000000024,1317.0
SN90490,69.6767,18.9133,2019,5,13,12,4.749500000000012,4.649999999999977,4.5,0,0.1499999999999772,1393.0
SN77490,65.3143,13.4483,2019,5,13,12,-0.2787999999999897,-1.6706500000000233,-2.6,0,0.9293499999999768,1388.0
SN86740,68.6072,14.4347,2019,5,13,12,5.761230000000012,5.868620000000021,6.0,0,0.1313799999999787,1310.0
